timestamp,alphabets,codewords,lower_boundaries,upper_boundaries,encoded_alphabets
2016-07-16 08:00:00,F,0.02,0.0,0.02,5
2016-07-16 12:00:00,F,0.02,0.0,0.02,5
2016-07-16 16:00:00,D,-0.02,-0.03,-0.01,3
2016-07-16 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-17 00:00:00,E,-0.0,-0.01,0.0,4
2016-07-17 04:00:00,F,0.01,0.0,0.02,5
2016-07-17 08:00:00,G,0.03,0.02,0.04,6
2016-07-17 12:00:00,G,0.02,0.02,0.04,6
2016-07-17 16:00:00,D,-0.02,-0.03,-0.01,3
2016-07-17 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-18 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-18 04:00:00,E,0.0,-0.01,0.0,4
2016-07-18 08:00:00,G,0.03,0.02,0.04,6
2016-07-18 12:00:00,E,-0.01,-0.01,0.0,4
2016-07-18 16:00:00,E,-0.0,-0.01,0.0,4
2016-07-18 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-19 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-19 04:00:00,F,0.0,0.0,0.02,5
2016-07-19 08:00:00,F,0.01,0.0,0.02,5
2016-07-19 12:00:00,E,0.0,-0.01,0.0,4
2016-07-19 16:00:00,E,-0.0,-0.01,0.0,4
2016-07-19 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-20 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-20 04:00:00,F,0.0,0.0,0.02,5
2016-07-20 08:00:00,G,0.03,0.02,0.04,6
2016-07-20 12:00:00,E,0.0,-0.01,0.0,4
2016-07-20 16:00:00,D,-0.02,-0.03,-0.01,3
2016-07-20 20:00:00,E,-0.0,-0.01,0.0,4
2016-07-21 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-21 04:00:00,F,0.0,0.0,0.02,5
2016-07-21 08:00:00,G,0.03,0.02,0.04,6
2016-07-21 12:00:00,F,0.01,0.0,0.02,5
2016-07-21 16:00:00,D,-0.02,-0.03,-0.01,3
2016-07-21 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-22 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-22 04:00:00,E,0.0,-0.01,0.0,4
2016-07-22 08:00:00,G,0.03,0.02,0.04,6
2016-07-22 12:00:00,F,0.02,0.0,0.02,5
2016-07-22 16:00:00,D,-0.03,-0.03,-0.01,3
2016-07-22 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-23 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-23 04:00:00,F,0.0,0.0,0.02,5
2016-07-23 08:00:00,H,0.04,0.04,0.05,7
2016-07-23 12:00:00,F,0.01,0.0,0.02,5
2016-07-23 16:00:00,D,-0.02,-0.03,-0.01,3
2016-07-23 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-24 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-24 04:00:00,F,0.0,0.0,0.02,5
2016-07-24 08:00:00,H,0.04,0.04,0.05,7
2016-07-24 12:00:00,F,0.01,0.0,0.02,5
2016-07-24 16:00:00,D,-0.03,-0.03,-0.01,3
2016-07-24 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-25 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-25 04:00:00,E,0.0,-0.01,0.0,4
2016-07-25 08:00:00,H,0.04,0.04,0.05,7
2016-07-25 12:00:00,F,0.01,0.0,0.02,5
2016-07-25 16:00:00,C,-0.03,-0.05,-0.03,2
2016-07-25 20:00:00,D,-0.01,-0.03,-0.01,3
2016-07-26 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-26 04:00:00,F,0.01,0.0,0.02,5
2016-07-26 08:00:00,H,0.04,0.04,0.05,7
2016-07-26 12:00:00,F,0.01,0.0,0.02,5
2016-07-26 16:00:00,D,-0.03,-0.03,-0.01,3
2016-07-26 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-27 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-27 04:00:00,F,0.0,0.0,0.02,5
2016-07-27 08:00:00,G,0.03,0.02,0.04,6
2016-07-27 12:00:00,E,-0.0,-0.01,0.0,4
2016-07-27 16:00:00,E,-0.01,-0.01,0.0,4
2016-07-27 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-28 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-28 04:00:00,E,-0.0,-0.01,0.0,4
2016-07-28 08:00:00,H,0.04,0.04,0.05,7
2016-07-28 12:00:00,F,0.01,0.0,0.02,5
2016-07-28 16:00:00,D,-0.03,-0.03,-0.01,3
2016-07-28 20:00:00,E,-0.01,-0.01,0.0,4
2016-07-29 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-29 04:00:00,E,0.0,-0.01,0.0,4
2016-07-29 08:00:00,H,0.04,0.04,0.05,7
2016-07-29 12:00:00,F,0.0,0.0,0.02,5
2016-07-29 16:00:00,D,-0.02,-0.03,-0.01,3
2016-07-29 20:00:00,D,-0.01,-0.03,-0.01,3
2016-07-30 00:00:00,E,-0.01,-0.01,0.0,4
2016-07-30 04:00:00,E,0.0,-0.01,0.0,4
2016-07-30 08:00:00,H,0.04,0.04,0.05,7
2016-07-30 12:00:00,F,0.0,0.0,0.02,5
2016-07-30 16:00:00,D,-0.03,-0.03,-0.01,3
2016-07-30 20:00:00,E,-0.0,-0.01,0.0,4
2016-07-31 00:00:00,E,0.0,-0.01,0.0,4
2016-07-31 04:00:00,E,0.0,-0.01,0.0,4
2016-07-31 08:00:00,E,0.0,-0.01,0.0,4
2016-07-31 12:00:00,E,0.0,-0.01,0.0,4
2016-07-31 16:00:00,E,0.0,-0.01,0.0,4
2016-07-31 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-01 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-01 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-01 08:00:00,H,0.04,0.04,0.05,7
2016-08-01 12:00:00,F,0.01,0.0,0.02,5
2016-08-01 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-01 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-02 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-02 04:00:00,E,0.0,-0.01,0.0,4
2016-08-02 08:00:00,G,0.03,0.02,0.04,6
2016-08-02 12:00:00,C,-0.03,-0.05,-0.03,2
2016-08-02 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-02 20:00:00,D,-0.03,-0.03,-0.01,3
2016-08-03 00:00:00,F,0.0,0.0,0.02,5
2016-08-03 04:00:00,F,0.01,0.0,0.02,5
2016-08-03 08:00:00,F,0.01,0.0,0.02,5
2016-08-03 12:00:00,F,0.01,0.0,0.02,5
2016-08-03 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-03 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-04 00:00:00,E,-0.0,-0.01,0.0,4
2016-08-04 04:00:00,F,0.0,0.0,0.02,5
2016-08-04 08:00:00,G,0.03,0.02,0.04,6
2016-08-04 12:00:00,F,0.01,0.0,0.02,5
2016-08-04 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-04 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-05 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-05 04:00:00,E,0.0,-0.01,0.0,4
2016-08-05 08:00:00,G,0.02,0.02,0.04,6
2016-08-05 12:00:00,F,0.01,0.0,0.02,5
2016-08-05 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-05 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-06 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-06 04:00:00,F,0.0,0.0,0.02,5
2016-08-06 08:00:00,G,0.03,0.02,0.04,6
2016-08-06 12:00:00,F,0.01,0.0,0.02,5
2016-08-06 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-06 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-07 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-07 04:00:00,F,0.0,0.0,0.02,5
2016-08-07 08:00:00,G,0.03,0.02,0.04,6
2016-08-07 12:00:00,F,0.0,0.0,0.02,5
2016-08-07 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-07 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-08 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-08 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-08 08:00:00,G,0.03,0.02,0.04,6
2016-08-08 12:00:00,F,0.01,0.0,0.02,5
2016-08-08 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-08 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-09 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-09 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-09 08:00:00,G,0.03,0.02,0.04,6
2016-08-09 12:00:00,F,0.0,0.0,0.02,5
2016-08-09 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-09 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-10 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-10 04:00:00,E,-0.01,-0.01,0.0,4
2016-08-10 08:00:00,G,0.03,0.02,0.04,6
2016-08-10 12:00:00,E,0.0,-0.01,0.0,4
2016-08-10 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-10 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-11 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-11 04:00:00,E,0.0,-0.01,0.0,4
2016-08-11 08:00:00,G,0.03,0.02,0.04,6
2016-08-11 12:00:00,F,0.01,0.0,0.02,5
2016-08-11 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-11 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-12 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-12 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-12 08:00:00,G,0.02,0.02,0.04,6
2016-08-12 12:00:00,F,0.01,0.0,0.02,5
2016-08-12 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-12 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-13 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-13 04:00:00,F,0.01,0.0,0.02,5
2016-08-13 08:00:00,G,0.03,0.02,0.04,6
2016-08-13 12:00:00,F,0.01,0.0,0.02,5
2016-08-13 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-13 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-14 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-14 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-14 08:00:00,G,0.03,0.02,0.04,6
2016-08-14 12:00:00,F,0.01,0.0,0.02,5
2016-08-14 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-14 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-15 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-15 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-15 08:00:00,H,0.04,0.04,0.05,7
2016-08-15 12:00:00,F,0.02,0.0,0.02,5
2016-08-15 16:00:00,D,-0.03,-0.03,-0.01,3
2016-08-15 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-16 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-16 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-16 08:00:00,G,0.03,0.02,0.04,6
2016-08-16 12:00:00,F,0.0,0.0,0.02,5
2016-08-16 16:00:00,D,-0.03,-0.03,-0.01,3
2016-08-16 20:00:00,D,-0.01,-0.03,-0.01,3
2016-08-17 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-17 04:00:00,F,0.0,0.0,0.02,5
2016-08-17 08:00:00,H,0.04,0.04,0.05,7
2016-08-17 12:00:00,F,0.01,0.0,0.02,5
2016-08-17 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-17 20:00:00,D,-0.02,-0.03,-0.01,3
2016-08-18 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-18 04:00:00,F,0.0,0.0,0.02,5
2016-08-18 08:00:00,H,0.04,0.04,0.05,7
2016-08-18 12:00:00,F,0.02,0.0,0.02,5
2016-08-18 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-18 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-19 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-19 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-19 08:00:00,G,0.03,0.02,0.04,6
2016-08-19 12:00:00,G,0.02,0.02,0.04,6
2016-08-19 16:00:00,D,-0.03,-0.03,-0.01,3
2016-08-19 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-20 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-20 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-20 08:00:00,G,0.03,0.02,0.04,6
2016-08-20 12:00:00,B,-0.05,-0.07,-0.05,1
2016-08-20 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-20 20:00:00,F,0.01,0.0,0.02,5
2016-08-21 00:00:00,E,-0.0,-0.01,0.0,4
2016-08-21 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-21 08:00:00,G,0.03,0.02,0.04,6
2016-08-21 12:00:00,F,0.0,0.0,0.02,5
2016-08-21 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-21 20:00:00,E,-0.0,-0.01,0.0,4
2016-08-22 00:00:00,E,-0.0,-0.01,0.0,4
2016-08-22 04:00:00,E,0.0,-0.01,0.0,4
2016-08-22 08:00:00,F,0.02,0.0,0.02,5
2016-08-22 12:00:00,G,0.02,0.02,0.04,6
2016-08-22 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-22 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-23 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-23 04:00:00,E,0.0,-0.01,0.0,4
2016-08-23 08:00:00,G,0.03,0.02,0.04,6
2016-08-23 12:00:00,F,0.01,0.0,0.02,5
2016-08-23 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-23 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-24 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-24 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-24 08:00:00,H,0.04,0.04,0.05,7
2016-08-24 12:00:00,F,0.02,0.0,0.02,5
2016-08-24 16:00:00,C,-0.03,-0.05,-0.03,2
2016-08-24 20:00:00,D,-0.02,-0.03,-0.01,3
2016-08-25 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-25 04:00:00,E,0.0,-0.01,0.0,4
2016-08-25 08:00:00,H,0.04,0.04,0.05,7
2016-08-25 12:00:00,F,0.02,0.0,0.02,5
2016-08-25 16:00:00,D,-0.03,-0.03,-0.01,3
2016-08-25 20:00:00,D,-0.01,-0.03,-0.01,3
2016-08-26 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-26 04:00:00,E,-0.01,-0.01,0.0,4
2016-08-26 08:00:00,F,0.02,0.0,0.02,5
2016-08-26 12:00:00,D,-0.02,-0.03,-0.01,3
2016-08-26 16:00:00,E,-0.01,-0.01,0.0,4
2016-08-26 20:00:00,E,-0.0,-0.01,0.0,4
2016-08-27 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-27 04:00:00,E,-0.0,-0.01,0.0,4
2016-08-27 08:00:00,H,0.04,0.04,0.05,7
2016-08-27 12:00:00,E,0.0,-0.01,0.0,4
2016-08-27 16:00:00,D,-0.02,-0.03,-0.01,3
2016-08-27 20:00:00,E,-0.01,-0.01,0.0,4
2016-08-28 00:00:00,D,-0.02,-0.03,-0.01,3
2016-08-28 04:00:00,F,0.0,0.0,0.02,5
2016-08-28 08:00:00,H,0.05,0.04,0.05,7
2016-08-28 12:00:00,F,0.02,0.0,0.02,5
2016-08-28 16:00:00,C,-0.03,-0.05,-0.03,2
2016-08-28 20:00:00,D,-0.02,-0.03,-0.01,3
2016-08-29 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-29 04:00:00,F,0.0,0.0,0.02,5
2016-08-29 08:00:00,H,0.05,0.04,0.05,7
2016-08-29 12:00:00,F,0.01,0.0,0.02,5
2016-08-29 16:00:00,C,-0.04,-0.05,-0.03,2
2016-08-29 20:00:00,D,-0.02,-0.03,-0.01,3
2016-08-30 00:00:00,E,-0.01,-0.01,0.0,4
2016-08-30 04:00:00,F,0.01,0.0,0.02,5
2016-08-30 08:00:00,H,0.05,0.04,0.05,7
2016-08-30 12:00:00,F,0.01,0.0,0.02,5
2016-08-30 16:00:00,D,-0.03,-0.03,-0.01,3
2016-08-30 20:00:00,D,-0.02,-0.03,-0.01,3
2016-08-31 00:00:00,E,0.0,-0.01,0.0,4
2016-08-31 04:00:00,E,0.0,-0.01,0.0,4
2016-08-31 08:00:00,E,0.0,-0.01,0.0,4
2016-08-31 12:00:00,E,0.0,-0.01,0.0,4
2016-08-31 16:00:00,E,0.0,-0.01,0.0,4
2016-08-31 20:00:00,F,0.01,0.0,0.02,5
2016-09-01 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-01 04:00:00,E,0.0,-0.01,0.0,4
2016-09-01 08:00:00,H,0.04,0.04,0.05,7
2016-09-01 12:00:00,F,0.01,0.0,0.02,5
2016-09-01 16:00:00,D,-0.03,-0.03,-0.01,3
2016-09-01 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-02 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-02 04:00:00,E,-0.0,-0.01,0.0,4
2016-09-02 08:00:00,H,0.04,0.04,0.05,7
2016-09-02 12:00:00,F,0.01,0.0,0.02,5
2016-09-02 16:00:00,C,-0.03,-0.05,-0.03,2
2016-09-02 20:00:00,D,-0.02,-0.03,-0.01,3
2016-09-03 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-03 04:00:00,F,0.0,0.0,0.02,5
2016-09-03 08:00:00,H,0.04,0.04,0.05,7
2016-09-03 12:00:00,F,0.0,0.0,0.02,5
2016-09-03 16:00:00,D,-0.02,-0.03,-0.01,3
2016-09-03 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-04 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-04 04:00:00,E,-0.0,-0.01,0.0,4
2016-09-04 08:00:00,H,0.04,0.04,0.05,7
2016-09-04 12:00:00,E,-0.01,-0.01,0.0,4
2016-09-04 16:00:00,D,-0.02,-0.03,-0.01,3
2016-09-04 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-05 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-05 04:00:00,F,0.0,0.0,0.02,5
2016-09-05 08:00:00,H,0.04,0.04,0.05,7
2016-09-05 12:00:00,E,-0.0,-0.01,0.0,4
2016-09-05 16:00:00,E,-0.01,-0.01,0.0,4
2016-09-05 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-06 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-06 04:00:00,D,-0.02,-0.03,-0.01,3
2016-09-06 08:00:00,F,0.0,0.0,0.02,5
2016-09-06 12:00:00,E,-0.01,-0.01,0.0,4
2016-09-06 16:00:00,E,-0.01,-0.01,0.0,4
2016-09-06 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-07 00:00:00,E,0.0,-0.01,0.0,4
2016-09-07 04:00:00,F,0.01,0.0,0.02,5
2016-09-07 08:00:00,G,0.02,0.02,0.04,6
2016-09-07 12:00:00,G,0.02,0.02,0.04,6
2016-09-07 16:00:00,D,-0.02,-0.03,-0.01,3
2016-09-07 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-08 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-08 04:00:00,F,0.0,0.0,0.02,5
2016-09-08 08:00:00,G,0.03,0.02,0.04,6
2016-09-08 12:00:00,G,0.02,0.02,0.04,6
2016-09-08 16:00:00,D,-0.03,-0.03,-0.01,3
2016-09-08 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-09 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-09 04:00:00,F,0.0,0.0,0.02,5
2016-09-09 08:00:00,H,0.05,0.04,0.05,7
2016-09-09 12:00:00,F,0.0,0.0,0.02,5
2016-09-09 16:00:00,D,-0.02,-0.03,-0.01,3
2016-09-09 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-10 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-10 04:00:00,E,-0.01,-0.01,0.0,4
2016-09-10 08:00:00,F,0.02,0.0,0.02,5
2016-09-10 12:00:00,G,0.02,0.02,0.04,6
2016-09-10 16:00:00,C,-0.03,-0.05,-0.03,2
2016-09-10 20:00:00,E,-0.0,-0.01,0.0,4
2016-09-11 00:00:00,E,-0.0,-0.01,0.0,4
2016-09-11 04:00:00,E,-0.0,-0.01,0.0,4
2016-09-11 08:00:00,F,0.0,0.0,0.02,5
2016-09-11 12:00:00,E,0.0,-0.01,0.0,4
2016-09-11 16:00:00,D,-0.02,-0.03,-0.01,3
2016-09-11 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-12 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-12 04:00:00,F,0.01,0.0,0.02,5
2016-09-12 08:00:00,H,0.05,0.04,0.05,7
2016-09-12 12:00:00,F,0.01,0.0,0.02,5
2016-09-12 16:00:00,D,-0.03,-0.03,-0.01,3
2016-09-12 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-13 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-13 04:00:00,E,0.0,-0.01,0.0,4
2016-09-13 08:00:00,H,0.04,0.04,0.05,7
2016-09-13 12:00:00,F,0.01,0.0,0.02,5
2016-09-13 16:00:00,D,-0.03,-0.03,-0.01,3
2016-09-13 20:00:00,E,-0.01,-0.01,0.0,4
2016-09-14 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-14 04:00:00,E,-0.0,-0.01,0.0,4
2016-09-14 08:00:00,F,0.02,0.0,0.02,5
2016-09-14 12:00:00,E,-0.01,-0.01,0.0,4
2016-09-14 16:00:00,E,-0.01,-0.01,0.0,4
2016-09-14 20:00:00,E,-0.0,-0.01,0.0,4
2016-09-15 00:00:00,E,-0.01,-0.01,0.0,4
2016-09-15 04:00:00,F,0.0,0.0,0.02,5
