timestamp,alphabets,codewords,lower_boundaries,upper_boundaries,encoded_alphabets
2002-01-09 06:00:00,A,0.07,0.0,0.09,0
2002-01-09 08:00:00,A,0.06,0.0,0.09,0
2002-01-09 10:00:00,A,0.06,0.0,0.09,0
2002-01-09 12:00:00,A,0.05,0.0,0.09,0
2002-01-09 14:00:00,A,0.06,0.0,0.09,0
2002-01-09 16:00:00,B,0.13,0.09,0.16,1
2002-01-09 18:00:00,C,0.21,0.16,0.24,2
2002-01-09 20:00:00,D,0.24,0.24,0.3,3
2002-01-09 22:00:00,D,0.25,0.24,0.3,3
2002-01-10 00:00:00,C,0.21,0.16,0.24,2
2002-01-10 02:00:00,C,0.24,0.16,0.24,2
2002-01-10 04:00:00,C,0.17,0.16,0.24,2
2002-01-10 06:00:00,C,0.21,0.16,0.24,2
2002-01-10 08:00:00,C,0.23,0.16,0.24,2
2002-01-10 10:00:00,D,0.24,0.24,0.3,3
2002-01-10 12:00:00,C,0.24,0.16,0.24,2
2002-01-10 14:00:00,C,0.23,0.16,0.24,2
2002-01-10 16:00:00,C,0.21,0.16,0.24,2
2002-01-10 18:00:00,C,0.2,0.16,0.24,2
2002-01-10 20:00:00,C,0.19,0.16,0.24,2
2002-01-10 22:00:00,C,0.17,0.16,0.24,2
2002-01-11 00:00:00,B,0.14,0.09,0.16,1
2002-01-11 02:00:00,B,0.11,0.09,0.16,1
2002-01-11 04:00:00,B,0.1,0.09,0.16,1
2002-01-11 06:00:00,B,0.1,0.09,0.16,1
2002-01-11 08:00:00,A,0.08,0.0,0.09,0
2002-01-11 10:00:00,B,0.09,0.09,0.16,1
2002-01-11 12:00:00,A,0.08,0.0,0.09,0
2002-01-11 14:00:00,B,0.09,0.09,0.16,1
2002-01-11 16:00:00,A,0.09,0.0,0.09,0
2002-01-11 18:00:00,B,0.09,0.09,0.16,1
2002-01-11 20:00:00,C,0.21,0.16,0.24,2
2002-01-11 22:00:00,D,0.3,0.24,0.3,3
2002-01-12 00:00:00,E,0.31,0.3,0.37,4
2002-01-12 02:00:00,E,0.31,0.3,0.37,4
2002-01-12 04:00:00,D,0.27,0.24,0.3,3
2002-01-12 06:00:00,D,0.27,0.24,0.3,3
2002-01-12 08:00:00,C,0.22,0.16,0.24,2
2002-01-12 10:00:00,D,0.26,0.24,0.3,3
2002-01-12 12:00:00,D,0.29,0.24,0.3,3
2002-01-12 14:00:00,E,0.33,0.3,0.37,4
2002-01-12 16:00:00,E,0.32,0.3,0.37,4
2002-01-12 18:00:00,E,0.32,0.3,0.37,4
2002-01-12 20:00:00,D,0.3,0.24,0.3,3
2002-01-12 22:00:00,D,0.28,0.24,0.3,3
2002-01-13 00:00:00,D,0.27,0.24,0.3,3
2002-01-13 02:00:00,D,0.24,0.24,0.3,3
2002-01-13 04:00:00,C,0.23,0.16,0.24,2
2002-01-13 06:00:00,C,0.19,0.16,0.24,2
2002-01-13 08:00:00,C,0.17,0.16,0.24,2
2002-01-13 10:00:00,B,0.16,0.09,0.16,1
2002-01-13 12:00:00,B,0.16,0.09,0.16,1
2002-01-13 14:00:00,B,0.15,0.09,0.16,1
2002-01-13 16:00:00,B,0.15,0.09,0.16,1
2002-01-13 18:00:00,B,0.15,0.09,0.16,1
2002-01-13 20:00:00,B,0.15,0.09,0.16,1
2002-01-13 22:00:00,C,0.17,0.16,0.24,2
2002-01-14 00:00:00,D,0.24,0.24,0.3,3
2002-01-14 02:00:00,E,0.33,0.3,0.37,4
2002-01-14 04:00:00,E,0.34,0.3,0.37,4
2002-01-14 06:00:00,E,0.34,0.3,0.37,4
2002-01-14 08:00:00,D,0.3,0.24,0.3,3
2002-01-14 10:00:00,E,0.33,0.3,0.37,4
2002-01-14 12:00:00,D,0.24,0.24,0.3,3
2002-01-14 14:00:00,D,0.28,0.24,0.3,3
2002-01-14 16:00:00,E,0.32,0.3,0.37,4
2002-01-14 18:00:00,E,0.36,0.3,0.37,4
2002-01-14 20:00:00,E,0.36,0.3,0.37,4
2002-01-14 22:00:00,E,0.37,0.3,0.37,4
2002-01-15 00:00:00,E,0.35,0.3,0.37,4
2002-01-15 02:00:00,E,0.34,0.3,0.37,4
2002-01-15 04:00:00,E,0.32,0.3,0.37,4
2002-01-15 06:00:00,E,0.34,0.3,0.37,4
2002-01-15 08:00:00,E,0.32,0.3,0.37,4
2002-01-15 10:00:00,D,0.3,0.24,0.3,3
2002-01-15 12:00:00,D,0.29,0.24,0.3,3
2002-01-15 14:00:00,D,0.29,0.24,0.3,3
2002-01-15 16:00:00,D,0.26,0.24,0.3,3
2002-01-15 18:00:00,D,0.28,0.24,0.3,3
2002-01-15 20:00:00,D,0.27,0.24,0.3,3
2002-01-15 22:00:00,D,0.29,0.24,0.3,3
2002-01-16 00:00:00,E,0.33,0.3,0.37,4
2002-01-16 02:00:00,E,0.34,0.3,0.37,4
2002-01-16 04:00:00,E,0.34,0.3,0.37,4
2002-01-16 06:00:00,H,0.5,0.49,0.56,7
2002-01-16 08:00:00,H,0.53,0.49,0.56,7
2002-01-16 10:00:00,H,0.52,0.49,0.56,7
2002-01-16 12:00:00,G,0.44,0.43,0.49,6
2002-01-16 14:00:00,G,0.47,0.43,0.49,6
2002-01-16 16:00:00,E,0.36,0.3,0.37,4
2002-01-16 18:00:00,F,0.37,0.37,0.43,5
2002-01-16 20:00:00,G,0.45,0.43,0.49,6
2002-01-16 22:00:00,G,0.45,0.43,0.49,6
2002-01-17 00:00:00,G,0.44,0.43,0.49,6
2002-01-17 02:00:00,G,0.46,0.43,0.49,6
2002-01-17 04:00:00,G,0.44,0.43,0.49,6
2002-01-17 06:00:00,F,0.42,0.37,0.43,5
2002-01-17 08:00:00,G,0.43,0.43,0.49,6
2002-01-17 10:00:00,F,0.42,0.37,0.43,5
2002-01-17 12:00:00,F,0.4,0.37,0.43,5
2002-01-17 14:00:00,F,0.37,0.37,0.43,5
2002-01-17 16:00:00,E,0.33,0.3,0.37,4
2002-01-17 18:00:00,E,0.33,0.3,0.37,4
2002-01-17 20:00:00,D,0.3,0.24,0.3,3
2002-01-17 22:00:00,D,0.3,0.24,0.3,3
2002-01-18 00:00:00,D,0.29,0.24,0.3,3
2002-01-18 02:00:00,D,0.3,0.24,0.3,3
2002-01-18 04:00:00,E,0.31,0.3,0.37,4
2002-01-18 06:00:00,E,0.31,0.3,0.37,4
2002-01-18 08:00:00,E,0.35,0.3,0.37,4
2002-01-18 10:00:00,G,0.43,0.43,0.49,6
2002-01-18 12:00:00,G,0.45,0.43,0.49,6
2002-01-18 14:00:00,G,0.45,0.43,0.49,6
2002-01-18 16:00:00,F,0.4,0.37,0.43,5
2002-01-18 18:00:00,G,0.44,0.43,0.49,6
2002-01-18 20:00:00,F,0.37,0.37,0.43,5
2002-01-18 22:00:00,F,0.38,0.37,0.43,5
2002-01-19 00:00:00,F,0.42,0.37,0.43,5
2002-01-19 02:00:00,G,0.46,0.43,0.49,6
2002-01-19 04:00:00,G,0.48,0.43,0.49,6
2002-01-19 06:00:00,G,0.46,0.43,0.49,6
2002-01-19 08:00:00,G,0.43,0.43,0.49,6
2002-01-19 10:00:00,F,0.42,0.37,0.43,5
2002-01-19 12:00:00,F,0.41,0.37,0.43,5
2002-01-19 14:00:00,F,0.39,0.37,0.43,5
2002-01-19 16:00:00,F,0.37,0.37,0.43,5
2002-01-19 18:00:00,E,0.34,0.3,0.37,4
2002-01-19 20:00:00,E,0.31,0.3,0.37,4
2002-01-19 22:00:00,D,0.3,0.24,0.3,3
2002-01-20 00:00:00,D,0.27,0.24,0.3,3
2002-01-20 02:00:00,D,0.29,0.24,0.3,3
2002-01-20 04:00:00,D,0.28,0.24,0.3,3
2002-01-20 06:00:00,D,0.29,0.24,0.3,3
2002-01-20 08:00:00,E,0.31,0.3,0.37,4
2002-01-20 10:00:00,E,0.3,0.3,0.37,4
2002-01-20 12:00:00,E,0.34,0.3,0.37,4
2002-01-20 14:00:00,G,0.46,0.43,0.49,6
2002-01-20 16:00:00,G,0.46,0.43,0.49,6
2002-01-20 18:00:00,G,0.46,0.43,0.49,6
2002-01-20 20:00:00,F,0.41,0.37,0.43,5
2002-01-20 22:00:00,G,0.44,0.43,0.49,6
2002-01-21 00:00:00,F,0.4,0.37,0.43,5
2002-01-21 02:00:00,E,0.36,0.3,0.37,4
2002-01-21 04:00:00,F,0.43,0.37,0.43,5
2002-01-21 06:00:00,G,0.45,0.43,0.49,6
2002-01-21 08:00:00,G,0.46,0.43,0.49,6
2002-01-21 10:00:00,G,0.45,0.43,0.49,6
2002-01-21 12:00:00,G,0.43,0.43,0.49,6
2002-01-21 14:00:00,G,0.44,0.43,0.49,6
2002-01-21 16:00:00,F,0.41,0.37,0.43,5
2002-01-21 18:00:00,F,0.42,0.37,0.43,5
2002-01-21 20:00:00,F,0.38,0.37,0.43,5
2002-01-21 22:00:00,E,0.36,0.3,0.37,4
2002-01-22 00:00:00,E,0.32,0.3,0.37,4
2002-01-22 02:00:00,E,0.32,0.3,0.37,4
2002-01-22 04:00:00,D,0.29,0.24,0.3,3
2002-01-22 06:00:00,E,0.31,0.3,0.37,4
2002-01-22 08:00:00,E,0.31,0.3,0.37,4
2002-01-22 10:00:00,E,0.31,0.3,0.37,4
2002-01-22 12:00:00,E,0.34,0.3,0.37,4
2002-01-22 14:00:00,E,0.33,0.3,0.37,4
2002-01-22 16:00:00,E,0.36,0.3,0.37,4
2002-01-22 18:00:00,G,0.45,0.43,0.49,6
2002-01-22 20:00:00,G,0.47,0.43,0.49,6
2002-01-22 22:00:00,G,0.44,0.43,0.49,6
2002-01-23 00:00:00,F,0.4,0.37,0.43,5
2002-01-23 02:00:00,H,0.49,0.49,0.56,7
2002-01-23 04:00:00,G,0.46,0.43,0.49,6
2002-01-23 06:00:00,F,0.37,0.37,0.43,5
2002-01-23 08:00:00,H,0.49,0.49,0.56,7
2002-01-23 10:00:00,G,0.46,0.43,0.49,6
2002-01-23 12:00:00,G,0.45,0.43,0.49,6
2002-01-23 14:00:00,G,0.44,0.43,0.49,6
2002-01-23 16:00:00,F,0.42,0.37,0.43,5
2002-01-23 18:00:00,F,0.41,0.37,0.43,5
2002-01-23 20:00:00,F,0.41,0.37,0.43,5
2002-01-23 22:00:00,F,0.4,0.37,0.43,5
2002-01-24 00:00:00,F,0.38,0.37,0.43,5
2002-01-24 02:00:00,E,0.34,0.3,0.37,4
2002-01-24 04:00:00,E,0.31,0.3,0.37,4
2002-01-24 06:00:00,D,0.3,0.24,0.3,3
2002-01-24 08:00:00,D,0.28,0.24,0.3,3
2002-01-24 10:00:00,D,0.3,0.24,0.3,3
2002-01-24 12:00:00,D,0.28,0.24,0.3,3
2002-01-24 14:00:00,D,0.29,0.24,0.3,3
2002-01-24 16:00:00,D,0.3,0.24,0.3,3
2002-01-24 18:00:00,E,0.32,0.3,0.37,4
2002-01-24 20:00:00,E,0.35,0.3,0.37,4
2002-01-24 22:00:00,H,0.5,0.49,0.56,7
2002-01-25 00:00:00,H,0.51,0.49,0.56,7
2002-01-25 02:00:00,H,0.52,0.49,0.56,7
2002-01-25 04:00:00,H,0.51,0.49,0.56,7
2002-01-25 06:00:00,G,0.44,0.43,0.49,6
2002-01-25 08:00:00,G,0.47,0.43,0.49,6
2002-01-25 10:00:00,F,0.37,0.37,0.43,5
2002-01-25 12:00:00,H,0.49,0.49,0.56,7
2002-01-25 14:00:00,G,0.47,0.43,0.49,6
2002-01-25 16:00:00,G,0.46,0.43,0.49,6
2002-01-25 18:00:00,G,0.48,0.43,0.49,6
2002-01-25 20:00:00,G,0.46,0.43,0.49,6
2002-01-25 22:00:00,G,0.47,0.43,0.49,6
2002-01-26 00:00:00,G,0.47,0.43,0.49,6
2002-01-26 02:00:00,G,0.45,0.43,0.49,6
2002-01-26 04:00:00,G,0.44,0.43,0.49,6
2002-01-26 06:00:00,F,0.4,0.37,0.43,5
2002-01-26 08:00:00,E,0.36,0.3,0.37,4
2002-01-26 10:00:00,E,0.35,0.3,0.37,4
2002-01-26 12:00:00,E,0.32,0.3,0.37,4
2002-01-26 14:00:00,E,0.34,0.3,0.37,4
2002-01-26 16:00:00,E,0.34,0.3,0.37,4
2002-01-26 18:00:00,E,0.34,0.3,0.37,4
2002-01-26 20:00:00,E,0.36,0.3,0.37,4
2002-01-26 22:00:00,E,0.36,0.3,0.37,4
2002-01-27 00:00:00,F,0.4,0.37,0.43,5
2002-01-27 02:00:00,H,0.49,0.49,0.56,7
2002-01-27 04:00:00,H,0.5,0.49,0.56,7
2002-01-27 06:00:00,H,0.5,0.49,0.56,7
2002-01-27 08:00:00,H,0.49,0.49,0.56,7
2002-01-27 10:00:00,G,0.45,0.43,0.49,6
2002-01-27 12:00:00,H,0.5,0.49,0.56,7
2002-01-27 14:00:00,F,0.39,0.37,0.43,5
2002-01-27 16:00:00,G,0.46,0.43,0.49,6
2002-01-27 18:00:00,G,0.46,0.43,0.49,6
2002-01-27 20:00:00,G,0.48,0.43,0.49,6
2002-01-27 22:00:00,G,0.45,0.43,0.49,6
2002-01-28 00:00:00,G,0.47,0.43,0.49,6
2002-01-28 02:00:00,G,0.47,0.43,0.49,6
2002-01-28 04:00:00,G,0.45,0.43,0.49,6
2002-01-28 06:00:00,G,0.45,0.43,0.49,6
2002-01-28 08:00:00,G,0.44,0.43,0.49,6
2002-01-28 10:00:00,F,0.4,0.37,0.43,5
2002-01-28 12:00:00,E,0.35,0.3,0.37,4
2002-01-28 14:00:00,E,0.34,0.3,0.37,4
2002-01-28 16:00:00,E,0.32,0.3,0.37,4
2002-01-28 18:00:00,E,0.33,0.3,0.37,4
2002-01-28 20:00:00,E,0.32,0.3,0.37,4
2002-01-28 22:00:00,E,0.33,0.3,0.37,4
2002-01-29 00:00:00,E,0.35,0.3,0.37,4
2002-01-29 02:00:00,E,0.34,0.3,0.37,4
2002-01-29 04:00:00,F,0.37,0.37,0.43,5
2002-01-29 06:00:00,F,0.42,0.37,0.43,5
2002-01-29 08:00:00,G,0.48,0.43,0.49,6
2002-01-29 10:00:00,G,0.48,0.43,0.49,6
2002-01-29 12:00:00,G,0.49,0.43,0.49,6
2002-01-29 14:00:00,G,0.43,0.43,0.49,6
2002-01-29 16:00:00,G,0.47,0.43,0.49,6
2002-01-29 18:00:00,E,0.36,0.3,0.37,4
2002-01-29 20:00:00,G,0.46,0.43,0.49,6
2002-01-29 22:00:00,G,0.46,0.43,0.49,6
2002-01-30 00:00:00,G,0.48,0.43,0.49,6
2002-01-30 02:00:00,G,0.49,0.43,0.49,6
2002-01-30 04:00:00,H,0.5,0.49,0.56,7
2002-01-30 06:00:00,G,0.46,0.43,0.49,6
2002-01-30 08:00:00,G,0.46,0.43,0.49,6
2002-01-30 10:00:00,G,0.46,0.43,0.49,6
2002-01-30 12:00:00,G,0.44,0.43,0.49,6
2002-01-30 14:00:00,F,0.41,0.37,0.43,5
2002-01-30 16:00:00,E,0.35,0.3,0.37,4
2002-01-30 18:00:00,E,0.36,0.3,0.37,4
2002-01-30 20:00:00,E,0.33,0.3,0.37,4
2002-01-30 22:00:00,E,0.32,0.3,0.37,4
2002-01-31 00:00:00,E,0.34,0.3,0.37,4
2002-01-31 02:00:00,E,0.33,0.3,0.37,4
2002-01-31 04:00:00,E,0.35,0.3,0.37,4
2002-01-31 06:00:00,E,0.34,0.3,0.37,4
2002-01-31 08:00:00,F,0.38,0.37,0.43,5
2002-01-31 10:00:00,G,0.44,0.43,0.49,6
2002-01-31 12:00:00,H,0.51,0.49,0.56,7
2002-01-31 14:00:00,H,0.52,0.49,0.56,7
2002-01-31 16:00:00,H,0.51,0.49,0.56,7
2002-01-31 18:00:00,G,0.46,0.43,0.49,6
2002-01-31 20:00:00,G,0.48,0.43,0.49,6
2002-01-31 22:00:00,F,0.42,0.37,0.43,5
2002-02-01 00:00:00,G,0.47,0.43,0.49,6
2002-02-01 02:00:00,H,0.51,0.49,0.56,7
2002-02-01 04:00:00,H,0.53,0.49,0.56,7
2002-02-01 06:00:00,H,0.52,0.49,0.56,7
2002-02-01 08:00:00,H,0.51,0.49,0.56,7
2002-02-01 10:00:00,H,0.49,0.49,0.56,7
2002-02-01 12:00:00,H,0.49,0.49,0.56,7
2002-02-01 14:00:00,G,0.46,0.43,0.49,6
2002-02-01 16:00:00,G,0.46,0.43,0.49,6
2002-02-01 18:00:00,G,0.43,0.43,0.49,6
2002-02-01 20:00:00,F,0.37,0.37,0.43,5
2002-02-01 22:00:00,E,0.37,0.3,0.37,4
2002-02-02 00:00:00,E,0.34,0.3,0.37,4
2002-02-02 02:00:00,E,0.33,0.3,0.37,4
2002-02-02 04:00:00,E,0.33,0.3,0.37,4
2002-02-02 06:00:00,E,0.33,0.3,0.37,4
2002-02-02 08:00:00,E,0.35,0.3,0.37,4
2002-02-02 10:00:00,E,0.36,0.3,0.37,4
2002-02-02 12:00:00,F,0.42,0.37,0.43,5
2002-02-02 14:00:00,H,0.51,0.49,0.56,7
2002-02-02 16:00:00,I,0.6,0.56,0.65,8
2002-02-02 18:00:00,I,0.6,0.56,0.65,8
2002-02-02 20:00:00,I,0.62,0.56,0.65,8
2002-02-02 22:00:00,I,0.56,0.56,0.65,8
2002-02-03 00:00:00,I,0.59,0.56,0.65,8
2002-02-03 02:00:00,H,0.53,0.49,0.56,7
2002-02-03 04:00:00,I,0.56,0.56,0.65,8
2002-02-03 06:00:00,I,0.62,0.56,0.65,8
2002-02-03 08:00:00,J,0.67,0.65,0.76,9
2002-02-03 10:00:00,I,0.64,0.56,0.65,8
2002-02-03 12:00:00,I,0.59,0.56,0.65,8
2002-02-03 14:00:00,I,0.57,0.56,0.65,8
2002-02-03 16:00:00,H,0.53,0.49,0.56,7
2002-02-03 18:00:00,H,0.55,0.49,0.56,7
2002-02-03 20:00:00,H,0.55,0.49,0.56,7
2002-02-03 22:00:00,H,0.54,0.49,0.56,7
2002-02-04 00:00:00,G,0.48,0.43,0.49,6
2002-02-04 02:00:00,G,0.47,0.43,0.49,6
2002-02-04 04:00:00,G,0.46,0.43,0.49,6
2002-02-04 06:00:00,G,0.47,0.43,0.49,6
2002-02-04 08:00:00,G,0.47,0.43,0.49,6
2002-02-04 10:00:00,G,0.47,0.43,0.49,6
2002-02-04 12:00:00,G,0.46,0.43,0.49,6
2002-02-04 14:00:00,H,0.49,0.49,0.56,7
2002-02-04 16:00:00,H,0.51,0.49,0.56,7
2002-02-04 18:00:00,J,0.66,0.65,0.76,9
2002-02-04 20:00:00,J,0.76,0.65,0.76,9
2002-02-04 22:00:00,J,0.76,0.65,0.76,9
2002-02-05 00:00:00,J,0.73,0.65,0.76,9
2002-02-05 02:00:00,J,0.7,0.65,0.76,9
2002-02-05 04:00:00,J,0.74,0.65,0.76,9
2002-02-05 06:00:00,J,0.67,0.65,0.76,9
2002-02-05 08:00:00,J,0.72,0.65,0.76,9
2002-02-05 10:00:00,J,0.73,0.65,0.76,9
2002-02-05 12:00:00,K,0.77,0.76,0.87,10
2002-02-05 14:00:00,K,0.77,0.76,0.87,10
2002-02-05 16:00:00,K,0.77,0.76,0.87,10
2002-02-05 18:00:00,K,0.78,0.76,0.87,10
2002-02-05 20:00:00,J,0.74,0.65,0.76,9
2002-02-05 22:00:00,J,0.72,0.65,0.76,9
2002-02-06 00:00:00,J,0.72,0.65,0.76,9
2002-02-06 02:00:00,J,0.68,0.65,0.76,9
2002-02-06 04:00:00,I,0.65,0.56,0.65,8
2002-02-06 06:00:00,I,0.65,0.56,0.65,8
2002-02-06 08:00:00,I,0.63,0.56,0.65,8
2002-02-06 10:00:00,I,0.61,0.56,0.65,8
2002-02-06 12:00:00,I,0.62,0.56,0.65,8
2002-02-06 14:00:00,I,0.62,0.56,0.65,8
2002-02-06 16:00:00,I,0.64,0.56,0.65,8
2002-02-06 18:00:00,J,0.66,0.65,0.76,9
2002-02-06 20:00:00,J,0.69,0.65,0.76,9
2002-02-06 22:00:00,K,0.79,0.76,0.87,10
2002-02-07 00:00:00,K,0.87,0.76,0.87,10
2002-02-07 02:00:00,L,0.88,0.87,1.0,11
2002-02-07 04:00:00,L,0.88,0.87,1.0,11
2002-02-07 06:00:00,K,0.83,0.76,0.87,10
2002-02-07 08:00:00,L,0.89,0.87,1.0,11
2002-02-07 10:00:00,K,0.84,0.76,0.87,10
2002-02-07 12:00:00,L,0.89,0.87,1.0,11
2002-02-07 14:00:00,L,0.91,0.87,1.0,11
2002-02-07 16:00:00,L,0.96,0.87,1.0,11
2002-02-07 18:00:00,L,0.9,0.87,1.0,11
2002-02-07 20:00:00,L,0.9,0.87,1.0,11
2002-02-07 22:00:00,J,0.75,0.65,0.76,9
2002-02-08 00:00:00,G,0.47,0.43,0.49,6
2002-02-08 02:00:00,F,0.41,0.37,0.43,5
2002-02-08 04:00:00,G,0.45,0.43,0.49,6
2002-02-08 06:00:00,G,0.49,0.43,0.49,6
2002-02-08 08:00:00,I,0.64,0.56,0.65,8
2002-02-08 10:00:00,J,0.69,0.65,0.76,9
2002-02-08 12:00:00,K,0.76,0.76,0.87,10
2002-02-08 14:00:00,K,0.8,0.76,0.87,10
2002-02-08 16:00:00,K,0.81,0.76,0.87,10
2002-02-08 18:00:00,K,0.81,0.76,0.87,10
2002-02-08 20:00:00,K,0.81,0.76,0.87,10
2002-02-08 22:00:00,K,0.81,0.76,0.87,10
2002-02-09 00:00:00,K,0.81,0.76,0.87,10
2002-02-09 02:00:00,L,0.89,0.87,1.0,11
2002-02-09 04:00:00,L,0.97,0.87,1.0,11
2002-02-09 06:00:00,L,0.96,0.87,1.0,11
2002-02-09 08:00:00,L,0.99,0.87,1.0,11
2002-02-09 10:00:00,L,0.92,0.87,1.0,11
2002-02-09 12:00:00,L,0.94,0.87,1.0,11
2002-02-09 14:00:00,K,0.86,0.76,0.87,10
2002-02-09 16:00:00,L,0.92,0.87,1.0,11
2002-02-09 18:00:00,L,0.92,0.87,1.0,11
2002-02-09 20:00:00,L,0.91,0.87,1.0,11
2002-02-09 22:00:00,K,0.85,0.76,0.87,10
